text,video_title,video_id,likes
دست انتقام طبیعت و نارضایتی یک ملت و نجاست حکومت کثیف و نحس حکومت اسلامی به خاطره رفتارها و اعمال کثیفش.,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,1
تیمی که اینهمه انرژی منفی پشتش بود لیاقت صعود داره؟!!!! هنوز بوی خون از روی آسفالت خایابون های شهرها به مشام میرسه!!!! راستی اونا چقدر خوبن 😂😂😂😂😅😅😅,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,3
یاد آنزمانی بخیر که جنگها با شمشیر بود نه با VAR,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,1
داور مصری ها خریدن برا نیمه دوم گل ما رو مردود کرد,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,3
تا وقتی اون طارمی هست باید گریه کنیم در باشگاههای دیگه اسطوره ولی درتیم ملی یه خر اون چه پنالتی زدنی بود انگار داشت بابچه کوچک توپ بازی میکرد صددر صد یه کله گنده پشتش چون هرکی بود باافتخار تلویزیون نشون نمیاد مرده ریده توی پنالتی افتخار داره,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,0
باختن حقشون بود,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,5
کاسه آب سرد وخفتی بهتر ازاین نمیشه,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,0
مربی‌های خارجی بهتر بودن,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,1
دلمون خنک شد....شما از موشعلی ضحاک دفاع میکنید اینم حقتون 😂,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,4
احمق هایی که پنالتی را خراب میکنند، مغانلو ابله را وارد زمین میکنند و با تعویض مغانلو آشغال، تیم را ده نفره میکنند، بعد برای صعود نکردن خودشان گریه می‌کنند,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,4
به والله قسم اگر امثال قلعه نوعی معرور نباشن واز شکستها درس بگیرن الان پنج امتیازی بودیم وداشتیم شادی میکردیم.ما ایرانیها همدیگر رو قبول نداریم مخصوصا اگر سمت ومنسبی داشته باشیم...,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,1
چرا بقیه رو نشون ندادن وقتی گل سوم خورد چکار کردن چقدعجیب تواوج شادی گریه کنی,لحظه حذف ایران از جام جهانی گریه بازیکنان در کمپ تیم ملی🔻شوک,uRgG9EdrKaY,1
برجردی زنده باشی بسیار عالی بحث می کند,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,4
صحبت‌های آقای بروجردی بسیار سنجیده است! کار درست توی این شرایط یک ویژگی مهم دارد: اینکه تهش به نفع مردم ایران است یا به ضررشان. تکه‌تکه شدن جامعه شاید مطلوب نتانیاهو باشد، اما به نظر من مطلوب من و مردم من و جامعهٔ من نیست!,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,6
افرین اقای بروجردی که واقع بین هست,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,2
چرا از دو فوتبالیست مثل بهرام مودت که یک دیدگاه سیاسی دارد و یک آزادیخواه هست رو دعوت ‌نمیکنید؟,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,8
موضوع برنامه عالی بود 👍👍👍,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,3
برنامه خیلی جذابی بود - خسته نباشید.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
ممنون از برنامه خوب شما,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,2
این کارها یعنی تفریقه اندازی در میان ملتها.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
درود شمس❤❤❤❤,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
به کمک رسانه اسقاتیلی و فضای مجازی حس مالکیت رو از ما سلب کردند تا راحت تر تجزیه کنند. از تیم ملی تا صنایع و زیرساخت ها تا زبان رسمی فارسی ... همه را بدیم بره؟ زهی خیال باطل,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,12
درود بر دکتر بروجردی...❤,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,3
"مردم ایران تا زمانی که جناح سیاسی این ها رو کار نیاد حق ندارن کوچکترین نشانه ای از ملت بودن رو تجربه کنند. پل رو در جنگ میزنند اشکالی نداره, پتروشیمی رو میزنند اشکالی نداره, به تیم ملی ایران ظلم میشه اشکالی نداره. این تیم بیشتر از هر وقتی تیم ملی ماست, کور شهر هر آنکه نتواند دید",پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,5
ببخشید جناب شمس که عمری باقی نخواهد بود تا تیم‌ملی با استاندارد شما ظهور کنه و ما بااجازه شما شروع کنیم فوتبال دیدن.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,3
هر دو رویکرد موجه است این تیم ملی ماست و ما می‌توانیم آن را نخواهیم ایران آنقدر بزرگ هست که وابسته به یک تیم بازی فوتبال نباشد. نور بر تاریکی پیروز است ✌️💙,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
آفرین به آقای بروجردی!,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,23
فرصت به دکتر بروجردی کمتر داده شد. ممنون از ایشون برای تحلیل,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
این یارو ریشو خیلی تو هپروته,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,21
از نگرانی بی بی سی بابت مسئله امر ملی خیلی ممنونیم😂😂,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,10
اقاي شمس جرا فكر ميكنيد اين تيم از سال٨٨ ضد ملي شد قتل عام هاي قبل از اين تاريخ شامل نميشود,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,2
52:42 الان این نظرات متفاوت بود؟,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
تیم ملی برای مردم هست تا وقتی ضد مردمی نباشه,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
خوبی کامنت های زیر ویدئوهای بی بی سی اینه که می فهمیم کسایی که این شبکه رو دنبال می کنند در یک دنیای موازی زندگی می کنند.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
چیزی وجود داره به نام خرد جمعی. بر همین اساس انتخابات سیاسی وجود داره که هر قشری شرکت می‌کنند. درست یا غلط، بسیاری از مردم این تیم رو ملی نمیدونن.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
زنده باد تیم ملی ایران,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,2
اپوزیسیون بجای اینکه آغوشش را باز کنه و همه را زیر چترش بگیره، فکر میکنه به حاکمیت رسیده و برای اینکه سهمش از سفره زیاد بشه، داره هر طیفی از مردم را به هر بهانه ای از کنار سفره دور میکنه.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,46
جناب شمس، شما می‌فرمایید «همه پرسی»، اما به طور ضمنی فرض دارید میکنید که نتیجه ی همه پرسی فرضی شما همونی هست که شما دوست دارید باشه، آیا شما رفتید همه پرسی کردید و همه یا اکثریت گفتن ما این تیم رو ملی نمی‌دونیم و نه تنها ازش حمایت نمی‌کنیم بلکه عدم حمایتمون رو نشون میدیم؟,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
حیف از دکتر بروجردی که در مقابل آقای شمس بنشیند - حکومتها می آیند و میروند ولی ملت ها و جنبه های مختلف فرهنگ آنان می مانند,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,3
بحث خوبی بود. مهمانانی دعوت کنید که سواد آکادمیک بالایی داشته باشند.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
بروجردی هم از نوع ملی گرایان ۱۲ روزه است,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
تیم ملی مال مردم نیست، ساختمان صداسیما مال مردم نیست، صنعت فولاد مال مردم نیست، هسته ای مال مردم نیست، جزیره خارک مال مردم نیست... مالکیت رو از ما سلب میکنید که خودمون را از هستی ساقط کنیم، به کمک عده ای بی شعور,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,27
یکی از مشکلات ما ایرانیها اینه که علیرغم غنا وقدمت فرهنگی در بحث های نخبگانی متوسل به نظرات متفکرین غیر ایرانی میشویم که لزوما این همانی نیست,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
دعوت از یک جنگ‌طلب برای تعریف تیم ملی اصلا معنی نمی دهد,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,9
جناب کریمی لطفا درمورد خط کشی‌های حکومت آخوندی درمورد تعریف واژه ملت هم برنامه بسازید. اینکه خط کشی های سیاسی اجتماعی در این حکومت ها ایا بازتاب واقعیت درون جامعه است یا خیر. سپاس ❤❤,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
هم دلی از هم زبانی خوش‌تر است,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
ااین آقای شمس از دور برای جامعه ایرانی تحلیل می‌سازد که با واقعیت های صحنه کاملن متفاوت است با تحلیلی از رنان. اگر زبا ن و مذهب اشتراک نمی‌آورد !,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
بیش از ۵ کامنت افشاگری من در مورد بی بی سی پاک و شادو بن شد.,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
کاشکی تیم فوتبال که از کشته شدن مدرسه میناب یاد می‌کند و به قول کریمی دفاع می‌کند، از کشته های دی ماه که بیش از ۴۰۰۰۰ نفر بودند، یاد نمیکند؟,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
قهرمانان ورزشی تیم ملی نور چشم ملت ایران هستند دعای یک ملت پشت سرشان است همه مردم دوست‌شان دارند حرف های هیچ مذدوری برای ملت ایران اهمیتی ندارد. هدیه کوچکی تقدیم تیم ملی ایران🎉🎉🎉🎉❤❤,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,26
جناب بروجردی آفرین به بهترین شکل بیان کردید سپاس برای آینده ایرانی آزاد و آباد بخاطر تنفر از رژیم نباید از ایران تنفر داشت,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,22
از کوزه همان تراود که در اوست رضا پهلوی وسلطنت طلبان ساواکی‌ها آبروی وحیثیت مردم ایران را در خارج طی این چند سال بحراج گذاشتند اینها با فحاشی‌های جنسی فهمی از اخلاق وانسانیت ندارند می‌توان موافق بود یا مخالف یا بی‌طرف بود باید اول انسان بود که این لاتهای فحاش سلطنت طلب نیستند,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,30
هر چند من با تحلیل آقای بروجردی در مورد ملیت کاملا موافقم، اما کلمه خیالی را نامناسب میدانم و بجای آن انگاشته و یا فرضی را پیشنهاد میکنم. هرچند این کلمات مترادفند، اما خیال به صورت مستقیم بار اشتباه دارد، در صورتی که انگاشته و یا فرضی بار بی‌طرف تا مثبت داردند,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
اگر تیم ملی برای مردم بود باید رئس فدراسیون از یه فوتبالیست مثل علی دایی دعوت میشد نه یه سپاهی مثل تاج بشه رئیس فدراسیون ؛ سردار ازمون فقط بخاطر طرف مردم بودن از تیم ملی حذف شد امیدوارم دو بازی باقی مونده تیم به اصطلاح ملی سوراخ سوراخ بشه,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,4
بسیار برنامه های پرگارو دوست دارم و هر هفته دنبال میکنم و ذهن بازنگری دوباره مرا تقدیت میکند موفق و پوپا باشید ممنون,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,4
پرداختن به این مسئله اشتباه و امری منافقانه است و بس ایجاد شک و تردید در مورد امری بدیع اشتباه است,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,1
حق برنامه پرگار هست که ساعتها به طول بکشه,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
تیم ملی متعلق به مردم ایران است همانطور که همه چیز ایران مال مردم است. برد تیم ملی برد مردم ابران است. کودکان، نو جوانان، و دیگران از بازی و برد تیم ملی لذت میبرند. چرا کسانی بخود حق می‌دهند که حق دیگران را بگیرند. افراد سیاسی بروند و‌عقاید خودشان را جای دیگر ثابت کنند. به مردم معمولی چکار دارند؟,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
دقیقا اقایی بروجردی. دورست می گویند یه بازیکن فوتبال سال‌های زیادی زحمت می کشه تا فوتبالیست بشود حالا چون یه عده ای از دولت ناراضی هستند اون بازیکن چکار هست این وسط,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
از نظر من تیم ملی نه مال ملت ایران هست نه جمهوری اسلامی وقتی تيم ملي میشه یوزهای پارسی من دیگه هیچ تعصبی به این تیم ندارم اگر یوزهای ایرانی بودند می‌شد ملی,پرگار: تیم ملی ایران یا تیم جمهوری اسلامی؟,1RhjcTwSJC8,0
آرزوی موفقیت ای ایران عزیز ❤🎉🎉,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
تیم آخوندا !,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,20
شما تیم ملی ما نیستید، تیم ملی ما دی ماه در خیابان بودند,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,25
برای یک مشت دلار به هم تیمی شون سردار آزمون پشت کردن…,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,19
این تیم ملی ،ایران نیست,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,17
جاوید شاه از جنوب ایران ✌🏾✌🏾💚❤️,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,15
تیم ملا راهی لس انجلس شد,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
آب و بریز همونجا ک میسوزه😂,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
دین توجیه تبعیض و خشونت,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,8
تیم ملی نیم ساعت هم توی فرودگاه نبود 😂😂😂😂,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
جاوید شاه💚🤍♥️✌️👏🙏💐💐💐,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,4
چقدر خار شدن حقتونه😂😂😂😂,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
ننگ بر تبم ملا,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
امیر قلعه نوعی قبل از بازی میگه با کمک اهل بیت میبریم,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
این تیم ملی ما نیست، نه رفتارشون، نه اخلاقشون، نه مربی ومقامات بازاریشون، نه چهره و ظاهرشون با اون ورریش مسخره ، نه .... به ما ایرانی ها برنمی گرده.,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,2
به تیم‌ ملا دستور دادن دست تکون بدید و خودتونو تو دل برو نشون بدید 😂😂😂😂😂😂😂 ولی خیلی خنده داره,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
حسین اتوبوسی رفت داخل اتوبوس😅,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
خاک تو سرشون تو خاک دشمن بازی می‌کنند,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,7
آقا بی خیال تیم ملی شید اگه براشون آرزوی شکست کنید اتفاقی می افته؟نه پس ولشون کنین بذارین حال خودشون باشن,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
به امید پیروزی تیم ملی فوتبال ایران قهرمان جام جهانی فوتبال 💛🇮🇷💛🇮🇷💚🇮🇷💙,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,5
اگر رژیم هم عوض بشه این بازیکن ها قراره دوباره بازیکن تیم ملی ما باشن هر برد و صعود از گروه باعث میشه اسم ایران جاودان باشه,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
آرزوی موفقیت برای تیم ملی فوتبال ایران ❤🇮🇷❤,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,3
آقا جمهوری اسلامی رو نابود کنید اما تاریخ ایران و تاریخ فوتبال ایران رو نه علی دایی و .... اسطوره های ما هستن,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
اقای محدث داور سومالایی و بازیکن عراقی را به امریکا راه ندادند تقصیر ایرانیان مخالف ج ا بود؟ ، مسایل امنیتی بدلیل تروریست بودن تیم ملی ج ا هست، چرا شما همه چی را با هم قاطی میکنید,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,2
جاوید شاه نجف,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
چطوری میخواهید بازی کنید وقتی لباسهاتون بوی خون میده😢😢😢😢,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
درود.....ازین موش بازیا و اذیت کردن تیم ملی اب براتون گرم نمیشه فکر بهتری کنین,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,2
ایران ❤ بنی اسرائیل، قالیباف خبیث را از چند دهه پیش بالا کشید و منصب های بسیاری برایش تدارک دید و حفظش کرد تا او امروز، تسلیم نامه ایران در برابر نتانیاهو و ترامپ را امضاء الکترونیکی کند‼🔊,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
خواهش می‌کنم تیتر برنامه را عوض بکنید. این تیم با چفیه بر گردن برای ج جهل و جنایت توپ میزند و تیم ملی ایران نیستند.,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,5
چی شد ؟ حالا شد تیم ملی ایران؟؟؟ تا حالا تیم جمهوری اسلامی بود؟,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,0
اقای محدث شما هم لطفا زیادی با Exitment شبیه نفیسه BBC گزازش نکن که ما ایرانی های اصیل هنوز عزادار 18و19 دیماه هستیم و مثل شما فراموش نکردیم.,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,2
فردا کابوس بازیکُنان فوتبال ج ا راتا پایان بازی فرا خاهد گرفت. ۳ هیچ برای نیوزیلند آماتور. با باخت آینده به مصر بازگشت به ایران,تیم ملی ایران برای نخستین بازی جام جهانی راهی لس‌آنجلس شد,D9VcJqjfpiU,1
از موقعیت ها درست استفاده نکردیم ولی عالی بازی کردیم ( کمی روی دفاع باید کار کرد ),خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,8
هم تاتار هم سهراب. افرین❤❤❤جوانگرایی🎉🎉🎉,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,6
عالی بودیم❤❤❤,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
پرسپولیس خوب بازی کرد آحسنت به هردو تیم 💙💙💙💙💙💙💙💙💙💙💙💫💫,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,2
عالی بچه ها❤❤❤❤❤❤❤,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,1
یه زمانی لحظه شماری میکردم واسه دربی ولی الان یهو تو یوتیوب دیدم ک امروز بازی داشتن و خبر نداشتم یعنی دیگ مهم نیس,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,7
چقد بازیکن های پرسپولیس بی دقتن عمری باید پاس میداد رو اون صحنه,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,1
بعد گل دفاع شل کرد,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,1
بيايد بدون تعصب قضاوت كنيم من استقلاليم استقلال تا دقيقه ٣٥ حرف واسه گفتن نداشت از دفيقه ٣٥ ببعد تازه يادشون اومد فوتباليست هستن بعد كمى بهتر از پرسپوليس بازى كرد در كل روهم بازى مساوى عادلانه بود,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,1
یادش بخیر یه زمانی وقتمونو واسه دربی تلف میکردیم!!!! هی....,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
استقلال خوب بود ولی یاد قوطی افتادم,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
همه هافبکهای تیم در نیم ساعت آخر یا بیست دقیقه آخر کم میارند.کاملا از کارمیفتن .,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
زارع بی نظیر ، کنعانی افتضاح یک ضربه محکم به توپ نمیزد همون ثانیه اول شوت زد گرفتن معلوم بود روزش نیست ، اگه نیمه دوم زوج ارونوف ، محمودی جای علیپور ، سرگیف بودن بهتر بود,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
چرا ریتم بازی پرسپولیس بعد از ۳۰ ابتدایی هر دو نیمه به شدت افت میکنه و نگران کننده بازی میکنه,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
علیکور تعویض نشد،محبی و بیفوما تعویض شدن. تارتارcore:,خلاصه دیدار پرسپولیس و استقلال - دربی ۱۰۷,Bp7Dst9igP0,0
