text,video_title,video_id,likes
آقای مثلاً گزارشگر اول باید بگویم که همه زبانها وفرهنگ های کشور محترم وقابل احترام می‌باشند ولی وقتی اسم بهبهان گذاشتی جا داشت با چنتا بهبهانی هم مصاحبه کنی نه همه مصاحبه هات واهنگ از برادر های عزیز لر زبان گذاشتی,جشن هواداران پرسپولیس در بهبهان پس از دربی ۱۰۰ ⚽🏆💃🕺🎉🎤,0Wt19EREE_A,0
دم مدیران پرسپولیس گرم که پول بیخود خرج نمیکنه همینجور ادامه بده,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
دمت گرم ایمان جان تکی تک,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
این بهترین برنامت بود ،هزارتا لایک داشت,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
دمت گرم واقعا ایمان جان عالی بود با قدرت ادامه بده,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
😢😢😢 حرف حساب,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
دمت گرم واقعا حرف حق رو زدین فوتبال خوبه، بازیکن تیم محبوبت خوبه طرفداریشو کنی و. رو تیمت تعصب داشته باشی منتها تو زندگی ادم نباید برده باشه چه پول چه فوتبال چه هرچیزی,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,2
عیسی بازیکن خیلی خوبیه بازیکن لحظه های طلایی هاست در عین حال باید اینو در نظر داشت که رقابت تو پرسپولیس موندن بسیار سخت و دشوار هست ❤️👑💪🚩,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
ایول عالی گفتی یعنی این همه آدم اونجا همشون از قشر ضعیف هسن یعنی شک نکن,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
مرسی ایمان جان لایک داری..,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
زنده باشی و البته خسته نباشی داداش کدوم قسمت صحبت و اشاره بود ؟؟,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
ایمان جان ممنون از صحبتهای درست و منطقی که می‌کنی که چقدر خوب تحلیل کردی ..ازت خواهش میکنم همین آخرین پست قربان زاده رو هم تحلیل کن تا واقعیت آشکار بشه .انشا الله که پر روزی باشی,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,2
اگه گل عیسی به استقلال نبود قهرمان نمیشدیم بفهمید,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
درود بر شما تحلیلی درست و شفاف ، دم شما گرم تمام بدبختی جامعه ما را خود مردم رقم می‌زنند . و هیچ انتهایی هم ندارد,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
البته هوادار خوب هم داره استقلال ولی,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
سلام ایمان جان از استقلال که ناامید شدیم ولی امیدوارم که پرسپولیس قهرمان لیگ آسیا بشه من یک استقلالی دوآتشه هستم ،💙💙💙💙💙💙💙,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,2
تاثیر گذار بود ... غم انگیز,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
عیسی بازیکن بازی های بزرگ ه تو بازیهای بزرگ همیشه کارسازه بوده,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
هوادار باید هوادار باشه کولی بازی در نیاره فقط بفکر تیم خودشون باشن نه اینکه زورشون بیاد جایی دیگه دارن خوب کار میکنن,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
آقا ایمان سوال کردید این تیمهای ریشه دار چگونه نامشون از صفحه روزگار پاک شدن، جواب سوالتون رو اینگونه میدم. هر چی میخوام بحث رو سیاسی نکنم نمیشه. ولی مشکل اصلی حکومت نالایق جمهوری اس لیه که در تمام بنیادها و ارگانها من الجمله فدراسیون ورزش و فوتبال بی کفایتیشون گریبان گیر یک ملت و مملکته,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
یکروز و دو روز نیست این مشکل ما ... ما سیصد و شصت و پنج مشکل داریم,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
شهاب زاهدی مگه شماره بیست نبود چرا گفتی چهارده,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
عیسی حقش بیشتره,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
ایمان جان استقلال به خاطره همین مسخره کردن این و اون نفرین شده ان امسال میرن دسته دو بهت قول میدم,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
یه دونه ای ایمان جان❤❤❤,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
ابتدا گمان میکردیم که این مملکت پادشاهِ دانا میخواهد، بعد اندیشیدیم که لابُد وزیر و وکیلِ دانا میخواهد، و اکنون بفراست دریافتیم که این مملکت، مردمِ دانا میخواهد 🌾 میرزا محمد تقی خانِ فراهانی، امیر کبیر,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
دوس داریم عیسی بمونه اما ن با رقم قرارداد، بخاطر بازی خوبش توی اسیا,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
ای کاش اصلا انقلابی نمیشد تا اینطور بدبخت وبیچاره بشیم....😂😂😂😂❤❤❤❤❤❤,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
منحل بشن بره هیچی جز ریختو پاش نداره😂😂😂,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
عیسی اگه پول زیاد میخاد بره بهتره فصل قبل مگه چیکار کرده یکی دوتا گل زده ک اونام شانسی بودن.درکل بازیکن دوستداشتنی هست بمونه بهتره ولی نه ب هر طریقی,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
استقلال باید به لیگ دسته دو بره اونجااتفاقابراش بهتره بدونه حاشیه س اونجا,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
خاک برسر هوادار وبازیکن افراطی که یکی ازیکی حال بهم زن ترند,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
عیسی بازیکن خوبیه شکی نیست ولی این باید بدونه پوشیدن لباس پرسپولیس خودش سی میلیارد براش اعتبار داره از امید عالیشاه باید یاد بگیره بدون چونه زدن تمدید کرد,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
لیگ روجم کنن بهتره,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
آقا جون از شما بعیده.اینقد سوتی تو گزارش.علیرضا حقیقی با نساجی قهرمان حذفی شده.به نظر من تعداد ویدئو هاتونو کم کنید بجاش پر محتوا و بدون نقص.تو سطح شما نباید اطلاعات غلط به بیننده داده بشه حتی لفظی. با تشکر.ضمن عرض خسته نباشید و دستمریزاد🙋‍♂️👌❤️❤️❤️,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,2
عیسی خانوادگی پرسپولیسی هستن برادرش گفته عیسی جایی غیر از پرسپولیس بازی نمیکنه,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
کلا خواست حکومت منحل کردن استقلال هست وگرنه دو تا تیم که هر دو دولتی هستن چطور تو یه تیم این همه مشکل و مدیر بی لیاقت داره ولی پرسپولیس نه ..تنها جرم این تیم تاج بودنش هست,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
سوتی زیاد داشتیی😜قهرمانی با نساجی تو لیگ برتر🙄,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,1
دوست گرامی، لطفا وقایع رو تحریف نکنید. آقا کریم کناره گیری نکرد، برکنارش کردند.,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
داداش کدوم کشور زندگی میکنی تورم فقط ۵۰ درصدددددد؟؟؟؟ معلومه خودت خرید نمیریا,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
چرا میگی پرسپولیس ؟مگه فرق رو نمیبینی ؟چرا انقدر بی انصاف و رنگی صحبت میکنی؟واقعا انقدر ظلم چند ساله به استقلال رو ندیدی؟تیم حکومتی رو قاطی تاج و استقلال نکن.,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,3
واقعا افسوس میخوره ادم از اینهمه نادونی مثل هوادارای استقلال,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
عیسی باید طبق قانون باشگاه عمل کنه ..هر چی داره از پرسپولیس از پرسپولیس بزرگ تر نداریم,کنعانی زادگان به پرسپولیس برگشت / حرکت زننده هواداران استقلا,7BD8dLwzApw,0
ادم با معرفیتی علی منصوریان,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,3
داش علی منصور بینظیره,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
از تمام ورزشگاه بايد شكايت كني نه اون دوتا نميخوانت عزت نفس داشته باش هرجا رفتي نتيجه نميگيري,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,6
داش علی کارش درسته💙💙💙🇮🇷🇮🇷💙💙💙,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
خیلی آدم مظلومی هست علی آقا منصوریان,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
سلطان‌داش‌علی‌منصوریان‌قربون‌مرامش میگه‌تا‌وقتی‌من‌هستم‌بچه‌تو‌نیار,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
❤❤بزرگ مرد منصوریان❤❤,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
با همه احترام ولی نظر شخصی من اینه که علیمنصور مربی خوبیه و قطعا نتایج درخشانی خواهد گرفت اگه بمونه من خودم پرسپولیسیم ولی تیمش واقعا خوب بازی میکنه,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,3
داش علی عشقی سالاری تو هرکاری قطعان کردی تیمت نتیجه بگیره و نگرفته فوتباله ولی فوحش ناموسی اصلان درست نیست قابل توجه اونهایی که میگن چرا خانمها نمیایند استادیوم بشنوند 💙💙💙💙,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
خوزستانی‌ها موقع برد خوبن موقع باخت میشن یزید,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
از مدل حرف زدن منصوریان این بر میاد ک عمدا داره ی کاری می‌کنه ک خودش استعفا نده و اخراجش کنن کل مبلغ قرارداد رو بگیره,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
من پرسپولیسیم ولی داش علی سلطان ادب +کریم باقری,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
برو دنبال پيتزا فروشيت كه فحش نخورى,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
خب گمشو برو،با کدوم کارنامه داری هرسال تیم می گیری؟!!! وقتی با رابطه بازی دنبال جایگاهی فکر این جاش هم باش… ولی شخصا آدم خوش قلب و دوستداشتنی هستی ….فنی صفر حداعقل تو نتیجه گیری ….,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,1
برادر من اگه مدتهاست نتیجه نمیگیری دستیارت رو عوض کن مشورت کن شاگردی کن.اینکار رفاقت و معرفت ور نمیداره.پول میگیری که ببری تمام,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
با‌۲تا‌باخت‌اسمون‌زمین‌نمیاد,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
مهمان😂😂😂 بروبابا لااااااشی تیم به گاه دادی اخرفصل برد نساجی نبود. میفتادیم لیگ یک. بیشرف مهمان چی. کی فولاد از ملوان۴تاخورده ۵بازی ۵باخت یک گل ۲۰گل خورده درحد دستیار مربی فولادنوین هستی نه مربی فولادکبیر,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
من به عنوان یک هوادار پرسپولیس عرض میکنم چراباید به منصوریان فحش بدن کسی که سالها توتیم ملی زحمت کشیده ویک انسان شریف هستش واقعا متاسفم برای تماشاگران اهوازی اگردوست نداریدباادبیات خوب بگید,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,2
گناه داره بی زبون.خوب صبر کنین,کنفرانس خبری فوق جنجالی علیرضا منصوریان در اهواز ‼️🤯🎤,DEGqc-3kS-E,0
چ قشنگ گفت ناصرخان حجازی : چیمون پاکه ک فوتبالمون پاک باشه روحش شاد 11:40,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,8
ایمان جان صحبت‌های قلعه نویی نزار حالمون بهم میخوره از بس‌که چرت و پرت میگه،ممنون مثل همیشه عالی❤❤❤❤❤❤,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,13
موضوع مافیای ورزشی بود مثل همیشه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,2
ایمان جان جان مادرت صحبتهای این شهر نویی نزار,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
دمت گرم ایمان جان 👍 به امید موفقیت روزافزون تاج آسیا 💙💙💙💙,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
آقا دمت گرم ،ایمان جان ،خسته نباشید,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
بهترین تایم ایمان جان ساعت ۱ از سر کار برمیگردیم اخبار شمارو دنبال میکنیم🩵🩵⭐️⭐️🩵🩵,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
لطفا از قلعه نوعی و تیم مثلا ملی چیزی نذار دمت گرم,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
سلام ایمان جان خسته نباشی 💙,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
داداش ایمان لایک شماره 5 رو زدم قربونت,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
درود به جناب ایمان گرامی ❤,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
ایمان مثل همیشه عالیه ویدو ها فقط یه زحمت بکش هر جای ویدو قرار صحبت های قلعه نوی شروع بشه روی تصویر بنویس مثلا ۵ دقیقه آینده صحبت های قلعه نوی ما بزنیم جلو نبینیمش 🙏🏻,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
قلعه نوعی یعنی بلا یعنی همچیز!!!!!!,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
راست میکه قلعه نوعی باختن ب قطر خیلی سخت بود ولی به لطف شما ، خیلی راحت انجامش دادید 30:02,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,1
بابا جان مادرت صحبتهای این قندعلی نزار حرف جدیدی که نمیزنه 😢,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
با این بازیکنان تیم ملی، اگر باب اسفنجی هم سرمربی تیم ملی بود زودتر از ژاپن و تیم اول آسیا به جام جهانی ۴۸ تیمی می رفتیم.,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
هه ربژی❤❤❤❤❤,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
ایمان جان مادرت سخنرانی قلعه نویی رو نذار خیلیها روانمون بهم میریزه. قطر نخواست ریسک کنه دیگه وگرنه بازم میتونست بزنه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,3
تارتار هم جدیدا زیاد زرزر می کنه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,1
#اخراج #قلعه نویی,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
ازچاله دراومدوافتاده توچاه،،خدابه دادمون برسه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
لایک ۱۹۷ مرتضی از UK,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
مگه اسم این امیرقلعه نوعی نیست؟چرااسمش به انگلیسی جلوش نوشته اردشیر🤭,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
قلعه نویی هم یاد گرفته مثل دولت مردهای ما که میگن زمان شاه فلان چیزنبود ولی الان بعداز ۵۰سال ماداریم الان میگه سخت بود ولی مارفتیم جام جهانی,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
چه گزینه خوبی ۴ ۳ ۳ دفاعی😂جکه بخدا ۴ ۳ ۳ به تهاجمی بودنش معروفه.این باش دفاع می کنه.,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
‏‪18:05‬‏ تصمیماتی که ایشون رو بگیرن؟؟؟؟؟؟یا تصمیماتی که ایشون بگیرن؟؟واقعا هیچکس سر جاش نیست!!!!😂😂😂😂😂😂,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
سلام امیر قلعه نویی خودش یکی باید نگه داره بعدش اون اومده برا تیم امید مربی انتخاب کرده واقعا به کجا داریم میریم ....,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
سلام خسته نباشی ...ایمان جان میشه محبت کنی.. این همه زحمت میکشی حرف های این سرمربی تیم میلی رو نزاری بخدا مغز همه درد میگیره از اراجیفش ...ممنون,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
#اخراج قلعه نویی,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
به نظرم یحیی گل محمدی هم بنجل باید مورایس یا یک مربی خارجی خوب امتحان پس داده که تو فوتبال اروپا سابقه درخشان تو ردهای پایه داشته میاوردن سرمربی تیم ملی میکردن وگرنه با مجتبی حسینی یحیی گل محمدی سعید دقیقی تیم ملی امید به هیچ جا نمیرسید و موزگیرش میومد,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
چرا جوون نذاشتی تو زمین میانگین سن۳۰ به بالا بود!!!!,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
درود بر شما و تمامی دوستان همیشگی کانال محبوب ایمان اسپرت 🎉🎉🎉 میشائیل کاتیا از Washington DC,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
اگه بجای ایران قطربا ژاپن بازی میکرد قطر راحت 4تا میزد,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
علیشاه از پرسپولیس رفت؟,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
بازیکن هایی که دست شماست جناب گروبان قندعلی بابد قهرمان آسیا بشی واز گروه تو جام جهانی بری بالا محترمانه برو گمشو وبه مربی تیم ملی امید هم کار نداشته باش حب وبغض نکن,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
نورافکن بخاطر سو مدیریت استقلال بود ولی دانشگر بخاطر پول جهت عوض کرد چون توافق نهایی شده بود حتی استقلال پیش پرداخت داده بود دیگه همه چی اماده رونمایی بود,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
ایمان‌جان اعصاب زدی ها 😂,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
گروهبان قندلی جوری از قطر تعریف کرد قطر شد برزیل,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
خدا وکیلی کجای قلعه نوعی به مربی تیم ملی میاد نه دانشی نه شعور فوتبالی اخه چجوری میشه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
تنها کسی که با اینده ش بازی کرد محمد حسین صادقی بود ببین کی گفتم فوتبالش تو پرسپولیس نابود میشه,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
جناب آقای حب وبغض زحمت بکش از تیم ملی محترمانه برو تمام,پشت پرده اختلاف درویش و عالیشاه، مصاحبه جنجالی قلعه نویی و گ,qy8FbAR2-OE,0
همون جانگوز درسته . ههههههههه,سوتی در برنامه زنده تلویزیونی ایران- شبکه 3,RFXN2rXmwGQ,1
تو افسانه ها ،اومده ک اینا دارن همچنان میخندن🤣🤣🤣🤣,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,5
وایی اون که گفت خواب بودم همشهری منه از بندر دیّر استان بوشهر 🤣🤣🤣🤣,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,1
وای دلم واسه اون مجری که گریه کرد سوخت,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,23
سیلوم عیزیزوم چیرا نیصف سیبیلت سیفیده اااااااااااا😂😂😂😂😂😂😂😂😂,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,0
تورو خدا موقع ویدیو ساختن این گربه هام بزار کنار دستت نمیدونی چه ذوقی میکنم واسشون من عاشق گربه ام,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,4
1:40 وایییییی گور پدرشون😂😂😂🙌🏽,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,0
جذابیت ویدیو هات بخاطر وجود خودته چونکه مثل بقیه زیاد حرف نمیزنی و مودبانه رفتار میکنی خیلی عالی بود,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,37
این اخبار های صدا🤣 سیما چه سمی بود عاللللییییَــَ بود دمت گرم 😂😂:///,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,0
عالی بود 😂😂😂کلی خندیدم ☺️🥰 ایشالا که همیشه خندون باشید 🥰❤️❤️,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,8
مردم از خنده 😂 وایی,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,0
سلام دم شما گرم خلی ویدویی هاجالب میزاری من ازبچه هاافغانستان هستم,سوتی های جالب برنامه های زنده ی تلویزیونی 😂 از دختر حمید است,ArKZTycRzSA,4
