text,label,source,reason
فرشین شارلاتان همینجا هم داره شامپورتیبازی در میاره,1,youtube_real,real_gold_insult
من با پدرم استادیوم بودیم، حالا اینا تو ورزشگاه بود، بعدش تو راه بازگشت تو خیابونها چه غوغایی بود😐😀❤❤❤,0,youtube_real,real_gold_normal
علی دایی که پرسپولیس بود از قبل. اصلا تو همین بازیم فکر کنم بود کریم بعدش اومد,0,youtube_real,real_gold_normal
چقدر قشنگ رفقا بازی می کردند چه تعصبی دمتون گرم,0,youtube_real,real_gold_normal
درود بر شرفت مرد من يکی اصلا اگر حرفهای شما سند هم نداشته باشد بازهم برام دل چسب هست چون وجود داری و میهن پرستی هستید همین یعنی حقیقت ❤❤❤❤❤,0,youtube_real,real_gold_normal
یعنی چی اولش سفت میگیرن بعد به مرور شل میشه افشین جان؟,0,youtube_real,real_gold_sarcasm
واقعا دمتون خیلی حال کردم🎉🎉🎉🎉🎉🎉,0,youtube_real,real_gold_normal
دقیقا یه اتفاق بود که نه بدلیل بازیکنان بدلیل کمبود امنیت استادیوم بازی نیمه تمام شد،تمام دنیا شاید یه همچین اتفاقی بیفته اونا باید امنیت استادیوم رو برقرار کنن ،چر ا سال ۷۹ این اتفاق نیفتاد؟,0,youtube_real,real_gold_critique
یادش بخیر اون سال سال اول کار من بود 22ساله بودم,0,youtube_real,real_gold_normal
پیوس اخراج کنه 🤯🤯🤯🤯🤯تکرار باید میزد خطا را,0,youtube_real,real_gold_critique
اونی که به محرمی مشت زد فکر کنم محمود فکری بود 😂,0,youtube_real,real_gold_normal
میگم نیم اول لباس دروازبان پرسپولیس کسب دید چه رنگه؟من که ندیدم,0,youtube_real,real_gold_normal
این آخرین بازی بود که من رفتم و استاديوم طبقه دوم هم نشسته بودم,0,youtube_real,real_gold_normal
حیف شد دعوا شد چه بازی قشنگی بود از الان بهتر بازی میکردن,0,youtube_real,real_gold_complaint
پرسپولیس اگه می برد اوکی ... ولی اگه نتیجه رو مساوی می‌کردن یا می‌باختند درگیری رو شروع میکردن...,0,youtube_real,real_gold_critique
چقدر مصطفوی داغون بود ....,0,youtube_real,real_gold_critique
همیشه مدیران قرمزمیخوان بگن بازیکنای مابخاطرعشقشون اومدن به تیم ماولی بعدبازیکنایی مثل بیرانوندمصاحبه میکنن وپته همه رومیریزن روآب بابابگین یخاطرپول بیشترچراچرت میگین😂😂,0,youtube_real,real_gold_critique
واقعا خیلی بهتروپرشورترازالان بوده,0,youtube_real,real_gold_critique
به عنوان شاهد زنده عرض می کنم بعد از گل دوم استقلال تیم پرسپولیس فروپاشیده بود و برداشت تماشاگران زیر جایگاه این بود که محرمی از نگرانی دریافت گلهای متعدد درگیری رو شروع کرد اما انتظار وسعت گرفتن تا این حد را نداشت .,0,youtube_real,real_gold_normal
عالی بود. چنل آموزش تست سنگهای قیمتی و چگونگی شناخت شهاب سنگ وبهترین مکان برای پیداکردن دفینه. کاوش میناب,0,youtube_real,real_gold_normal
چه زمین افتضاحی بود خاک بلند میشه 😂😂😂😂,0,youtube_real,real_gold_critique
بازی تیم کمیته داوران و ذوب آهن اصفهان رو چرا پخش نکردین,0,youtube_real,real_gold_complaint
شب بخیر😁😁😁ایول حرکتت عاای بود😘,0,youtube_real,real_gold_normal
بازی ذوب آهن جمهوری اسلامی یادتون رفت,0,youtube_real,real_gold_critique
اشتباهات کروموزومی😅😊😂,0,youtube_real,real_gold_sarcasm
این اقا اگر به جای اینکه سرش توی شورت مردم باشد سرش توی کار مربی گری خودش بود . شاید به این نقطه نمی رسید که از روی حسادت ذات خودش را نشون بده,0,youtube_real,real_gold_critique
حالا که دیگه بهش میگن حاج محمود😂😂😂,0,youtube_real,real_gold_sarcasm
منظورش مسافران اتوبوس تیم ملی بوده لابد که مچشون رو هم گرفته بودن 😂😂😂😂,0,youtube_real,real_gold_sarcasm
از رفیق گروهبان قندعلی چه انتظاری باید داشت,0,youtube_real,real_gold_sarcasm
از همون اول چهره و اخلاق عبوسی داشت محمود فکری,1,youtube_real,real_gold_insult
از دارودسته قلعه نویی نمیشه بیش از این انتظار داشت,0,youtube_real,real_gold_critique
ببیندهرچقدادم بایکی خصومت داشته باشه به خودش بگه نه اینکه بیای تورسانه جمعی آبروی یکی ببری واقعاکارش اشتباه بود متاسفم براش,0,youtube_real,real_gold_critique
ما که نفهمیدیم منظورش کی بود,0,youtube_real,real_gold_normal
هشتک اخراج شهریاری سمیعی,0,youtube_real,real_gold_normal
با این که پرسپولیسی هستم ولی فرهاد مجیدی سگش از فکری با ارزشتره,1,youtube_real,real_gold_insult
حسادت دست بردار نباشه ای میشه,0,youtube_real,real_gold_critique
منظورش فراز کمالونده,0,youtube_real,real_gold_normal
فکر یکی از منفورترین استقلالی های تاریخ این باشگاه میباشد امیدوارم فدراسیون ای فرد انسان نما را از فوتبال ایران بطور کلی کنار بگزارد.,1,youtube_real,real_gold_insult
مجیدی یکی از با اخلاقهای فوتبال است آقای فکری,0,youtube_real,real_gold_critique
منظورش ساپینتو بود,0,youtube_real,real_gold_normal
تو هرتیمی باشه اون تیم باید تحریم بشه . این کمترین حمایت از فرهاد مجیدی به عنوان یه هموطنه,0,youtube_real,real_gold_critique
واقعا مگه میشه مگه داریم آدم انقدر حسود با اینکه پرسپولیسی هستم اما فکری واقعا از حسودی این حرفا رو زد فرهاد مجیدی کسیه که استقلال رو بدون باخت قهرمان کرد آقای فکری,0,youtube_real,real_gold_critique
متاسفانه مفعول هم هستند 🤣🤣 یعنی اگه فاعل بودن متاسفانه نمی گفتی ؟؟ مگه مفعولا ادم نیستند ؟ خب اشتباه ژنتیکی بوده دیگه 😅,0,youtube_real,real_gold_sarcasm
با نتایجش خواهر امثال تورو ......صلوات,1,youtube_real,real_gold_profanity
منظورش فرهاد مجیدی بود؟,0,youtube_real,real_gold_normal
بابا این اصلا حرف زدن بلد نیست.. با این حرف ها منفور تر نزد طرفداران استقلال..تو اگر حرفه ای و اخلاق مدار بودی راجع به تیم خودت حرف میزدی..واقعا من موندم این چنین افرادی چجوری تریبون دارن این حرفا حتی روی افراد بزرگسال تاثیر میزاره چه برسه به بچه ها..باید کلا از هر مسئولیتی برکنار بشی,0,youtube_real,real_gold_critique
فکری اصلا فکر نمیکنه,0,youtube_real,real_gold_sarcasm
هیچ اسمی از مجیدی نیاورد، الکی هاشیه نسازید. فکری یکی از بهترین و باتعصب ترین بازیکنان تاریخ استقلال بود. شاید توی دوران مربیگریش توی استقلال خوب نیود و هوادار پسند نبود، اما نیاید زحمتهاشو برای استقلال فراموش کنیم. امیدوارم که حاج محمود یکم بیشتر فکر کنه و تمرکزش بذاره واسه موفقیتش 💙💙💙💙,0,youtube_real,real_gold_critique
صدای موزیک اذیت میکنه,0,youtube_real,real_gold_complaint
بچه‌هاااااا پیشنهاد دوربین مخفی بدین بهم😍👇,0,youtube_real,real_gold_normal
عالی نیلوو🤍✨ منم چالوسیم خیلی خوشحال میشم یروز ببینمت🤍❤️,0,youtube_real,real_gold_normal
عالی نیلو باز دوربین مخفی با ساناز بزار,0,youtube_real,real_gold_normal
بیچاره ساناز😂,0,youtube_real,real_gold_normal
اره اره زیاد بزار منتظرم 🙏🏼🙏🏼🙏🏼❤️🧸🍫,0,youtube_real,real_gold_normal
خیلی ناز تر از بقیه ویدیو هات شدی چون برای اولین بار پر آرایش کردی😍,0,youtube_real,real_gold_normal
عالییییی بود بیشتر بذار...فقط اونجا که میگی تایم ویدیو کم شد 🤣,0,youtube_real,real_gold_normal
عالی مثل همیشه دوربین مخفی ام از دوستات بگیر,0,youtube_real,real_gold_normal
چقدر قشنگ بود کارت😂😍,0,youtube_real,real_gold_normal
عالی بود عالی لطفا با فرناز هم برو و همینطور بقیه ایشالا عروس بشی پشت سرت بوق بزنن آجی نیلو🥰🥰♥️♥️,0,youtube_real,real_gold_normal
هورااا ویدئو جدیدددد🥲🗿,0,youtube_real,real_gold_normal
خخخ پاره شدم 🤣🤣🤣,0,youtube_real,real_gold_normal
عالی بود عزیزم موفق باشی مرسی ک برامون زحمت میکشی💕🤤,0,youtube_real,real_gold_normal
عالی دوباره دوربین مخفی بساز,0,youtube_real,real_gold_normal
خیلی باحال بود😂😂😂😂,0,youtube_real,real_gold_normal
بازم دوربین مخفی دیگه بزار,0,youtube_real,real_gold_normal
چقدر خنده داره 🤣,0,youtube_real,real_gold_normal
عالیییییی😌♥️ بی صبرانه منتظر پارت دووو هستم 💝,0,youtube_real,real_gold_normal
سلام عالی مثل همیشه چرادیگه ویدیو نمیزاری 1 ماهه,0,youtube_real,real_gold_complaint
عالیییییی 😍❤,0,youtube_real,real_gold_normal
میشه ویدیو بعدیت 24 ساعت غذای پاستیلی,0,youtube_real,real_gold_normal
سلام دورت بگردم ♥️🙂,0,youtube_real,real_gold_normal
سلام ندیدم هنوز ولی میدونم عالی💙💙💙,0,youtube_real,real_gold_normal
خیلی باحال بود,0,youtube_real,real_gold_normal
لطفا از این جور ویدیئو ها بیشتررر بزتزززز,0,youtube_real,real_gold_normal
عاشق ویدیوهات هستم لطفا بیشتر آنباکسینگ وسایل دیجی کالا رو بزار,0,youtube_real,real_gold_normal
بیچاره ساناز 😂چقدر عصبی شد بوق میزدن 😄😍,0,youtube_real,real_gold_normal
🤣 با حال بود 😆,0,youtube_real,real_gold_normal
بازم اولین لایککککک,0,youtube_real,real_gold_normal
این دوربین مخفی رو روی بابات انجام بده😁,0,youtube_real,real_gold_normal
عالی بود نیلوفر عزیزم 💜🥲,0,youtube_real,real_gold_normal
وایی پارت دو میخوام 😁 بازم دوربین مخفی میخوام 😁,0,youtube_real,real_gold_normal
سر فرناز ام این بلارو بیار,0,youtube_real,real_gold_normal
فقط جان جان جان گفتن ساناز😂,0,youtube_real,real_gold_normal
سلااام عزیزم🥰🤗,0,youtube_real,real_gold_normal
سلاممم عزیزز🦄,0,youtube_real,real_gold_normal
تو مسافرت هم باید ویدئو هاتو بیبینم اونقدر خوبن,0,youtube_real,real_gold_normal
خیلی شیطونی نیلوفر😂😜,0,youtube_real,real_gold_normal
عالی بود نیلو اسم طرفدار هات رو بزار وانیلی خیلی دوست دارممممممممم ویدیوت عالی بود من ۱۲ سالمه و از اسمم معلومه که دخترم و عاشق تو هستم چون خیلی منو میخندونی,0,youtube_real,real_gold_normal
وقتی بلد نیستی نساز,0,youtube_real,real_gold_critique
یعنی آدم معرفت بعضی آدمها رو میبینه حال میکنه دمه هرچی آدم با معرفت گرم❤,0,youtube_real,real_gold_normal
من قزوینی نیستم ولی مردم قزوین واقعا با معرفت خفنن❤,0,youtube_real,real_gold_normal
دم هرچی ادم بامعرفته گرم❤,0,youtube_real,real_gold_normal
این سناریو خیلی خوب بود پارت ۲ هم بساز 😂,0,youtube_real,real_gold_normal
دم همگی گرم بجز یکی دونفر که اونام یجورایی حق داشتن، توقع نداشتم مردم اینطور محترمانه رفتار کنن. ببم جان آقا حمید قزوینی خسته نباشی 😍🌹,0,youtube_real,real_gold_normal
عشق فقط حمید حاشیه ❤😂😂,0,youtube_real,real_gold_normal
دمتگرم خداییش ویدیوهات یکی از یکی قشنگتر داره میشه حلالت❤❤❤❤❤,0,youtube_real,real_gold_normal
بخدا بعضیها چقد مشتی هستن چقدر مهربون کلام پیدا نمیشه واسه مردم باشرف ایران...,0,youtube_real,real_gold_normal
خداییش مردم با فرهنگی داریم ❤,0,youtube_real,real_gold_normal
وااای چه انسانهای شریفی بودن اکثرشون اصلا بعد مدتها اینهمه تواضع و انسانیت رو دیدم باورم نمیشد با اینهمه هموطنای عصبی ادمای مودب و شریف هم پیدا میشن.دمتون گرم,0,youtube_real,real_gold_normal
بعضیها شعور رو از بهشت با خودشون اوردند,0,youtube_real,real_gold_normal
وای چقد این سناریو خووووب بود❤ دمت گرم حمیدجان😂😂😂😂,0,youtube_real,real_gold_normal
فقط اونجا که خورد😂😂😂😂,0,youtube_real,real_gold_normal
ولی بعضیا چقدر با معرفت💫🤝,0,youtube_real,real_gold_normal
ایده هات عالیه. پررررررروووویی ا,0,youtube_real,real_gold_normal
چقدر آدمهای درست وبا شرفی❤❤❤,0,youtube_real,real_gold_normal
خیلی خوب بود حاشیه 😂😂😂😂😂😅❤,0,youtube_real,real_gold_normal
داداش عالی بود ادامه بده دوربین مخفی تو ایران جا داره ❤😂🎉,0,youtube_real,real_gold_normal
مردم خوبی داریم ❤❤,0,youtube_real,real_gold_normal
خدایی ایرانم چه مردم مهربون و متواضعی داره🤌🫀 قشنگ باید از تک تک انگشتاشون بوسید😗💓,0,youtube_real,real_gold_normal
خیلی عالی بود دمت گرم که به کارت اهمیت میدی و وقت میزاری براش❤❤,0,youtube_real,real_gold_normal
فقط اونجا که گفتی به به چقدر خوشمزس🤣🤣🤣🤣🤣🤣🤣😂🤣😂🤣😂😂🤣🤣🤣🤣🤣🤣😂😂😂🤣🤣🤣😂😂😂😂😂😂,0,youtube_real,real_gold_normal
چه آدمای خوبی بودن اکثرا . به به .😍😍😍😍😍😍🥰🥰🥰🥰😊😊😊😊❤️❤️❤️❤️❤️❤️❤️,0,youtube_real,real_gold_normal
اولی چ بامعرفتتتتتت بابا تهشههههه دیگگگگ❤❤❤❤❤❤,0,youtube_real,real_gold_normal
عالی بود واقعا دوت گرم از بلوچستان,0,youtube_real,real_gold_normal
دم هرچی آدم با معرفته گرم، مخصوصا اون پسره 💙💙💙,0,youtube_real,real_gold_normal
واقعا عالی بود حمید جان❤دمت گرم🤣🤣🤣,0,youtube_real,real_gold_normal
کجاست اینجا چقد آدمای خوش واخلاق و بامرامی داره خدایی کیف کردم به ایرانی بودنم باوجود این بزرگ مردا❤️,0,youtube_real,real_gold_normal
واقعا لذت میبرم ادمهای با فرهنگ و با درک و شعور رو میبینم,0,youtube_real,real_gold_normal
جداً عجب مردم با معرفتی داریم 👏🏻👏🏻,0,youtube_real,real_gold_normal
ما ملت ایران خیلی انسانهای خوب و بامحبی هستیم❤❤❤,0,youtube_real,real_gold_normal
خیلی خوب بود ❤😂,0,youtube_real,real_gold_normal
دم گرم معرفت و شعور انسانهای بافرهنگ ک انقدر درکو شعورو فهم دارن اونم برابر یک مریض.,0,youtube_real,real_gold_normal
یعنی بعضی ها دنیارو خوشگل کردن با اخلاق خوبشون آفرین دمتون گرم,0,youtube_real,real_gold_normal
حاج حمید عالی بود عالی بود یکی بهترین کلیپات بود👍👏👏😂😂😂😂😂😂😂,0,youtube_real,real_gold_normal
داش از این ویدئو های ریکشن گیری زیاد بزار . عالی بود,0,youtube_real,real_gold_normal
اون یارو که مشت زد اسلاحه داشت,0,youtube_real,real_gold_normal
اکثرا هیچی نگفتن دمشون گرم❤,0,youtube_real,real_gold_normal
درود و افرین بر مردم قزوین دمتون گرم انقدر با مرامید,0,youtube_real,real_gold_normal
خدایی کیف میکنم باکلیپات! یبار هم برو خرمدشت نهاوند کلیپ بگیر ! ❤❤❤❤❤❤,0,youtube_real,real_gold_normal
دمت گرم ایدەت عالیییی حیف تیمت کمە و اجرات یەکم ضعیف,0,youtube_real,real_gold_critique
باید میگفتی اقا بیا شماهم بشاش رومن 😂😂😂بشاش تو دهنم... و... خنده دارترمیشد,1,youtube_real,real_gold_profanity
خداااای من مگههههه داریم آخههههه اینقدر با معرفت🥹🥹🥹😄 بابااااا دمتون گرم چقدر شماهااااااا انسانییین🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🥺🙏🏻,0,youtube_real,real_gold_normal
این خیلی خوب بود 😂❤,0,youtube_real,real_gold_normal
عالی بود کار تون❤,0,youtube_real,real_gold_normal
همین دوربین مخفی درست کردنشم خیلی دل و جگرمیخواد خداییش.همون پسره نمیدونست ک دوربین مخفیه‌.همه هم که آروموخونسردنیستن.امکان داره تابگی ک دوربین مخفیه کاردی بشی.ولی خدایی بازم دمت گرم حمیدآقا.دم همشهری های گلمم گرم ک انقدر بامرامو بامعرفتن.,0,youtube_real,real_gold_normal
عالللی بود دمت گرم خداییش در حق قزوینیا جفا شده فقط به خاطر یه چیز میشناسنشون البته خب بیشتر واسه فان میگن خدایش خیلی با فرهنگن و مهربونن دمتون گرم 👍🫰⚘️,0,youtube_real,real_gold_normal
عالی ای حمید😄,0,youtube_real,real_gold_normal
عالی بود خسته نباشی❤,0,youtube_real,real_gold_normal
میگه یه شاشه دیگه😂😂😂,0,youtube_real,real_gold_normal
واقعا اون پیرن سفیدع مرد بودااااااا واس خودش ی مرد بزرگیه❤❤❤ خدا بده از این پسرا واقعا جامعه نیاز داره,0,youtube_real,real_gold_normal
عالی بودم اینم 😂😂😂,0,youtube_real,real_gold_normal
حاجی عااااااااااااااااااااااااااااااااااااالییییییییییییییییییییییییییییییییی😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,youtube_real,real_gold_normal
ایشلا پیشرفت کنی موفق شی داش عالی,0,youtube_real,real_gold_normal
بهترین مردمان رو قزوین داره من هشت سال زندگی کردم قزوین پرچم بالا❤❤❤❤,0,youtube_real,real_gold_normal
استقلال متخصص آسیاست ورامین هم بقول خودش یک جنگجو هست😂😂😂😂😂😂,0,youtube_real,real_gold_sarcasm
تیمی که با نبودن یک یا دو بازیکن بپاشه ،داشی اون تبم نیه یه دور همیه ❤❤❤❤❤❤❤❤❤❤,0,youtube_real,real_gold_normal
سلام میگم عجب سوزشی داره تو آسیا نبودن,0,youtube_real,real_gold_sarcasm
درود. واقعا متاسفم. مردک بدترین بازی رو تیمش انجام داده وشانس آورده که نباخته حالا میگه ما بهترین هستیم. دقیقا حرفای کی‌روش را میزنه از همه طلبکاره بابا این اگر خوب بود تو لیگ پرتقال مربیگری می‌کرد نه ایران. درزمان این استقلال بدترین نتیجه ی تاریخ باشگاه رو گرفته. درضمن قشنگ. پوزه ما ایرانی ها رو وجب کرده.,1,youtube_real,real_gold_insult
❤❤ صدرصد بازی دربی تیم لنگ 3استقلال0❤ تیم استقلال هیچی نمانده ❤اسماربریزیل 3❤ ساپینتو پرتقال 0❤ این بازی را قطعن آفساید پولیسی می بره چون وقتی که چوسمار اومده خوب کار می کنند ❤ امیدوارم تیم آفساید پولیس 3بر0بشه تمام ❤❤❤❤❤❤استون اورنوف استقلالی‌ها را به گریه بیندارد❤❤ حالا نگاه کی گفتم ❤ فقط اورنوف ❤ بازهم مثل پارسال بی همه چیز بشند ❤❤ آفساید پولیسی سهمیه را میگیرند تمام ❤❤❤❤❤❤❤❤❤❤❤❤,1,youtube_real,real_gold_profanity
پرسپولیس قهرمان دلها پرسپولیس قهرمان زندگی ❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉❤❤,0,youtube_real,real_gold_normal
پرسپولیس سرور استقلال سوراخ هست,1,youtube_real,real_gold_profanity
الوصل 7 ، استقلال سوراخ 1، الوصل شوهر استقلال سوراخ هست 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,youtube_real,real_gold_profanity
جاوید وپاینده باد شاهنشاه رضا پهلوی 💙❤💙❤💙,0,youtube_real,real_gold_normal
مردمی که در صف قرعه کشی پراید ۲۰۰ میلیونی با شوق و اشتیاق زیاد میرن ، همین هم از سرشون زیاده.,0,youtube_real,real_gold_sarcasm
پسر عموم کارمند سایپا هست میگفت الان چند سالی میشه ایربگ فیک نصب میکنن منظورم جنس بد نیست. کلا فقط اسم ایربگ وشکلش هست؟؟؟؟؟,0,youtube_real,real_gold_critique
هیچکسی زیر بار نمیره,0,youtube_real,real_gold_normal
محصولات سایپا افتضاحه هم کیفیت هم در نصب قطعات ، بعضی نصابها قطبین قطعاتو نمیشناسن,0,youtube_real,real_gold_critique
ارزانترین اتومبیل هیوندای، اکسنت حدود ۱۷۰۰۰ دلار هست که حدود ۵۰۰ ملیون تومن میشه. وقتی پراید حدود ۱۰۰ ملیون قیمتش باشه، کیفیت میشه همین که هست.,0,youtube_real,real_gold_critique
هیچکس نمی تواند .درمقابل این دو خودرو ساز ها‌ قد علم کند .مافیای عجیب چهل ساله مردم انتقاد می کنن این دوخودرو ساز اصلا اهمیتی برا هیچ کس قائل نیستند بیخود خودمان را اذیت نکنبم,0,youtube_real,real_gold_critique
خیلی خنده دار بود🤣🤣🤣,0,youtube_real,real_gold_normal
