text,video_title,video_id,likes
فوق العادست آموزش های زیادی رو دیدم ولی آموزش شما بسیار ریز شده و کامل تر هستش واقعا ممنونم که این آموزش خوب را رایگان در اختیار بقیه قرار دادید❤️,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,108
واقعا عالی بود.من خیلی کلیپ دیدم.ولی این یه چیز دیگه بود.کاش میشد هزاربار لایک کرد,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,18
با سلام با اینکه پایتون زبان برنامه نویسی خیلی دشواری هست اما شما چنان واضع و با زبان ساده آموزش دادید که نیازی به هیچ کمک از سایت دیگه یا کتاب نبود و در کمتر از دو هفته کامل یادگرفتم ممنونم از آموزش خیلی خوبتون,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
داداش خدا خودتو و خانوادتو و رفیقاتو همرو سالم و سر زنده نگه داره خدا از بزرگی کمت نکنه,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
فوق العاده بود تشکر من لذت بردم از آموزشت ، بزرگترین ویژگی آموزش این بود که اصل مطالب رو واضح و دقیق و بدون پرداختن به موضوعات غیر مرتبط گفته شد,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,16
عالي بود دمت گرم 😻😻 امتحان داشتم و هرچي از اينجا ياد گرفتم جواب داد ❤❤❤❤❤❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,6
واقعاً دوره‌ی مردی بود... پیر شدم😂😂😂,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,13
هنوز یک ساعت از آموزش رو دیدم و تازه شروع کردم ولی میتونم بگم تا حالا آموزش به این کار درستی و کاملی و ریزبینی ندیدم,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
داداش ممنونم که همه ی اموزشای پولی رو رایگان برای کسایی که پول زیادی ندارن میزاری ! عشقی ❤👍,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,24
خدا قوت استاد. معلومه خییییلی زحمت کشیدید. ممنونم که آموزشی به این خوبی رو رایگان در اختیار ما قرار دادید.🌹🙏🏻,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,30
درود برشما برای وقت و انرژی که در این آموزش صرف میکنید بسیار ممنونیم,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,7
شما خیلی خوب توضیح میدید. هزاران بار متشکرم که تمام جزئیات را آموزش میدید با صبر و حوصله و استعداد خاصی که در بیان و انتقال در آموزش دارید، شما بهترینید. متشکرم واقعا,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,0
کورس خوبی بود اما بشدت نیازمند حل تمرین و پروژه های مختلف بود.,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,0
خدا خیرتون بده شما قطعاً یکی از شریف ترین و بهترین انسانهایی هستید که من دیدم خدا خیرتون بده و زندگیتون پر از شادی و سلامتی و اتفاقات عالی باشه💐💖💐💖💐💖,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,2
دمت گرم من خیلی دنبال یادگیری بودم و شما بهم یاد دادین ممنون ایشالا هرچی از خدا می‌خوای بهت بده,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,7
سلام html و css رو تموم کردم و پایتون رو تازه شروع کردم ، واقعا عالی هستین ، خیلی خیلی ممنونم,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
واقعا دمتون گرم خدا از هرچی بلا هست نگهتون داره❤️❤️,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,9
از افغانستان خیلی ممنون شما هستم . خداوند متعال در علم شما محترم برکت و زیادت خیر بګرداند. جزاکم الله خیرا.,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,5
استاد واقعا آموزشتون خیلی کامل و فوقالعاده بود. ازتون بابت زحمتی که برای ضبط این ویدیو و اینکه دانشتون رو بدون هیچ چشمداشتی در اختیار همه گذاشتین و کاملترین آموزشی بود که تا الان دیده بودم واقعا ممنونم. انشالله که هرچی میخواین خدا بهتون بده,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,7
دمت گرم داداش ❤ بعد یکماه و روزی ۲ تا ۳ ساعت تازه به نصف ویدئو رسیدم❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
یکی از بهترین اساتید هستید که توی حوضه برنامه نویسی میشناسم خواهش می کنم نا امید نشید و فعالیتتون قطع نکنید,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,0
بهترین ویدئو آموزشی پایتون که دیدم ❤خیلی اذتون ممنونم,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,3
خدا همیشه خیر و سلامتی بهت بده استاد❤❤ عالی بود,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,10
درود بر شما که همچین دوره مهمی رو در اختیار گذاشتین❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
خداوند از شما راضی باشه. انشااله بهترینها نصیبتون بشه. برای هر ثانیه که وقت میگذارید انشااله خدا سالها شادی و سلامت به شما ببخشه.❤❤❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,1
واقعا واضح، مرتب، گام به گام و بسیار مفهوم توضیح داده شده. ممنونم ازتون,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,4
واقعا عالی معلومه روی این ویدعو زحمت کشیده شده دمتون گرم موفق باشید,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,5
من تمام ویدیو های یوتوب را دیدم و میتونم بگم بهترین و کامل ترین و در این حال کم زمان ترین ویدیو اموزش پایتون و هوش مصنوعی بود خیلی از این اموزش لذت بردم متشکرم🎉❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,16
واقعا خیلی ممنون ازتون . من خودم ی سال دوازدهمی هستم که بخاطر تایم کنکور و امتحانا وقت نداشتم برم کلاسای بیرون . خیلی کارم حلو افتاد واقعآً ممنون ازتون❤,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,0
واقعا خدا خیرتون بده همین آموزش ها رو نصفه میفروشن بالای ۱۰۰ هزار واقعا خدا خیرتون بده,آموزش برنامه نویسی پایتون از مقدماتی تا پیشرفته ( صفر تا صد ,_EHmnmGVSDI,0
چقدر قشنگ توضیح میدید😍,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
لطفا دوره های دیگه ای هم اموزش بدید,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
عالی و پرانرژی❤,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
سلام امید که جور و سرحال باشید آموزش شما بسیار مفید بود لطف کنید آموزش های پروژه محور بیشتر تهیه کنید تا پایتون را مکمل و حرفه ای یاد بگیریم,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
این دوره تا چه سطحی از پایتون رو در بر میگیره؟ این دوره پیشرفته هم شامل میشه؟یا فقط پایتون مقدماتی هست؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
از همین اولین ویدیو خیلی خوشم اومد ازش چون برعکس بقیه گرافیک و جلوه بصری خوبی داشت 👏,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,2
عاشقتونم استاد چون خیلی به فکر مردم هستید ❤😊,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,4
من برای ai میخوام پایتون یاد بگیرم این مباحث که ارائه دادین کافی هست اگر نیست یک منبع دیگه هم بهم معرفی کنید,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
از زحمات شما ممنونیم,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
ممنون استاد❤❤😍😍😍,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
عالی استاد👌👌🤩🤩,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,2
واقعا عالی هست توضیحاتتون من فصل یک رو تموم کردم و هیچ دوره ای اینطوری بازبان ساده بیان نمیکنه🤗🌺🌺🌺👏👏👏,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
ویدوئهای حرفه ای با کیفیت. قابل فهم همراه مثالهای خوب بدون اتلاف وقت. 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
خیلی عالی بود ممنون,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
ممنون استاد بابت ویدیوهای عالی و پر از دانشتون، امیدوارم هر جا هستید موفق باشید و همیشه چراغ راه یادگیری و دانش برای دیگران بمونید. 🌱,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
دمت گرم اصلا من حال میکنم با حرف زدنت تا چه برسه به آموزشات❤❤❤❤,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
سلام دوست عزیز دنبال یک فریلنسر مسلط به پایتون ... میگردم (جهت نوشت ربات متوسط تلگرام با جلوه بصری کم) آیا شما کسی رو دارید که دنبال همچین کاری باشه؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
سلام استاد خسته نباشید میگم. فقط یه سوال داشتم منی که برای هوش مصتوعی می خوام این زبان و یاد بگیرم این دوره به دردم می خوره و برای هوش مصنوعی نیازی نیست که جور خاصی یاد بگیریم ؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,1
استاد بعضی ویدیوهاتون 3 سال پیش اپلود شده فرق میکنه فضاش با الان یا همونه کد ها,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,2
سلام وقت بخیر، جزوه این دوره موجود نیست؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
سلام استاد من میخواهم پایتون را بصورت آنلاین فراگیرم ایا شما فرصت دارید,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
آیا توی دوره هوش مصنوعی های مربوط به این شاخه رو هم یاد میدید؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
سلام ببخشید با لب تاپ هم میشه برنامه نویسی کرد,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,0
استاد من یه دوره پایتون مقدماتی رفتم و سرعت کلاس خیلی کند بود و جزوه درستی هم بهمون نمیدادند به نظرتون میشه به صورت خود آموز تا حدود متوسط پایتون رو یاد بگیرم از طریق یوتیوب؟ و اینکه به نظر شما حتما باید دوره ی آی سی دی ال رو قبل از پایتون گذرونده باشم؟🌹🌹,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,6
این دوره پروژه عملی هم داره؟,آموزش برنامه نویسی پایتون از صفر با تمرین و پروژه,puIs8o1JScQ,2
حداقل ده ها آموزش دیدم پایتون حتی خارجیا، ولی آموزش تو ازهمه بهتر بود خیلییییی👊👊👊👊🥳🤗 بزنم به تخته برات بیستی,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,29
استاد بزرگ جادی زنده باد واقعا روش درس دادنشون با همه فرق داره. خداکنه مشکل اخیرشون بخوبی رد بشه,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,17
جادی خیر از جوونی و هیکلت ببینی🙌😍🤍 خدایی خیلی قشنگ به زبون ساده توضیح میدی🤷👊👊👊 هیچکی به گرد پات نمیرسه مرد♥️,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,6
عالی واقعا قابل درک است من تو پوهنتون آمریکا میخانم اونا که تشریح نمیکنن اما اول از شما را میفهمم بعدا اونا را,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,9
پایین همه ویدپوها نوشته شده که در درسهای بعدی لحاظ میشه ولی بازم همونه باید اسم مکتبخوبه بین اونهمه فضای خالی جایی باشه که امکان دیدن و هماهنگ شدن نباشه درست مثل اینکه زیرنویس یه ویدیو با صداش نخونه . ووقتی داری دستور قبل و میبینی و چک میکنی استاد دارن یه قسمت دیگه رو میگن .,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,29
ممنون جادی این دوره مقدماتی خیلی به من داره کمک میکنه من نوشتم و واقعا فکر کردم که input رو کی بیارم تا متوجه بشه 😂,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
استاد با تشکر بسیار تا بسیار دقیق و کامل و فهومی موفق باشین❤,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
یکی به من جواب بده.صد بار مانند برنامه اموزش رو نوشتم اما جواب سلام غریبه هستش.عجیب نیست?,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,2
حاجی من پرام ریخت چون ویدیو برا 4 سال پیشه برا پرینت دبل کوتیشن نزد پرام ریخت خخخ,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
دوست داشتنی و خندان مثل شما,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
تا اینجا که عالی بود 🐸,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
عالی بود استاد ❤,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
دلیلشو فهمیدم.پایتون من اخرین ورژن هستش و باید یه چیزایی رو رعایت کنم,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
عالی استاد واقعا فوق العاده اید ❤,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
عالی بود استاد خداقوت❤,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
جادی یه شخصیت کمیاب تو ایرانه قدرشو بدونیم,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
دمت گرم موفق باشی,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
خیلی خوب بود😍👌,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
من 12 سالمه و 2 سال هستش که جادی رو دنبال میکنم و با حرفایی که در رابطه برنامه نویسی یا شوخی هایی که میکنه یا در مورد اخلاق های برنامهع نویس حرف میزنه موافقم .,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
خوشحالم که جادی رو میشناسم ، ده ها ده ها آموزش دیدم ولی قبلیها سو تفاهم بودن,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
مرسی استاد من ۱۵ سالمه علاقه مند به برنامه نویسی شبکه و هک هستم و دارم با ویدیو های شما دوره مقدماتی رو میگزرونم...,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,8
و اینکه توی قسمت نوشتن str، نمیشه از elif استفاده کرد چون برای من ارور میده و من بارها اینکارو کردم,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
سلام وقت بخیر ببخشید پایتون من ورژن ۳.۹.۱۳ هستش اما وقتی if رو میزنم نمیشناسه...دلیلشو میدونین؟,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
یه سوال داشتم، چیو باید بزنیم که کدای قبلیمون بیاد ؟,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
سلام. پس کی از vscode استفاده کیم؟ بهتر نیست ران شدن برنامه ها رو ببینیم که راحت تر درک کنیم؟؟,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,3
دوستان برای پاک کردن کدها رو صفحه از چه کدی استفاده میکنه؟,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
سلام. من برای یادگیری تازه کارم. در کل شیوه بیان موضوع استاد جادی خوبه فقط مسئله ای که برای من بوجود اومده اینه که شیوه کد زدن توی محیط cmd و ویژوال استودیو با هم متفاوته تا حدی. و این منو گیج کرده و مجبورم برم در کنار این آموزش آموزشای دیگه ای ببینم که توی محیط ویژوال استودیو انجام شده.,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
اگر تو تمرین آخری که جادی داد (همون اسم خودتون و جادی رو بگیره برنامه) به مشکل خورد فک میکنم جادی پایتون ۲ رو ران داشته که به مشکل خورده چون پایتون ۲ و پایتون ۳ این مورد برعکس هم هستن درسته؟!,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
خودشون کانال دارن؟,دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,0
استاد یه سوال داشتم من همون مراحل رو با if و elif و else میرم اما با اینکه اسمم رو درست مینویسم باز هم همون چیز که برای else نوشتم مینویسه یعنی اصلا انگار شرط ننوشتم و فقط گفتم print(' salam gharibe '),دستورات شرطی پایتون - if else ،پایتون مقدماتی استاد جادی - ق,Mmge2TyBZ_Y,1
ان همه علم ودانایی در وجود ارزشمندتان وبخشیدن بی ادعای ان به دیگران مثال زدنی است.شاد وبر قرار باشید مهر بانو.,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,16
چه لحن آروم و خوبی دارید. من بعضی‌هاشو بلد بودم و استفاده کردم. ممنونم ازتون. :x,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,22
من برای دوره از ویدیو شما استفاده کردم و فوق العاده بود 👌🌹 به همه کسایی که میخوان دوره مقدماتیشون رو یادآوری کنن پیشنهاد میکنم✔,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,10
و استاد شما همیش شاد و سر بلند باشین و ما خدا رو شکر می‌کنیم مثل شما استاد داریم,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,5
بابا دمت گرم با این محتوی بینظیر و عالی. فقط ملت از اینجا شروع کنید: 4:08,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,0
برای کسی که اشناییت با زبان دیگه داره میخواد پایتون رو شروع کنه عالیه واقعا تمرین محور و بدونه توضیحات طولانی,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,0
خیلی خیلی ممنون خانم من از افغانستان استم و بسیار خوش استم مثل شما یک استاد خوب پیدا کردم,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,16
با سپاس از زحمات شما استاد محترم و دانشمند ❤️🌷,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,11
پایچارم خیلی فرق داره با ویژوال استدیو ؟,آموزش کامل برنامه نویسی پایتون در 3 ساعت,BsScQ1mOKrA,0
